ID,InfoLink,ImageLink,Name,Gender,Color,Breed,Age,Weight,Located,Treated,FemaleGender,AgeYear,AgeMonth,AgeWeek,AgeDay,ShelterSince,Comment,ScrapedOn
A300611,"https://petharbor.com/detail.asp?ID=A300611&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=24&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A300611&LOCATION=SNCR,elsa,Female/Spayed,black & white,shorthaired rabbit,"1 year, 2 months old",8.6,S H18,True,True,1,1,,,2024-04-06,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-06
A310967,"https://petharbor.com/detail.asp?ID=A310967&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=24&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310967&LOCATION=SNCR,naked,Female,pink,rat,"1 year, 5 months old",,S EXOTICS,False,True,1,1,,,2024-04-06,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-06
A310968,"https://petharbor.com/detail.asp?ID=A310968&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=24&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310968&LOCATION=SNCR,mama marles,Female,gray & white,rat,2 years,,S EXOTICS,False,True,2,,,,2024-04-06,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-06
A310969,"https://petharbor.com/detail.asp?ID=A310969&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=24&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310969&LOCATION=SNCR,baby marbles,Female,gray & white,rat,8 years old,,S EXOTICS,False,True,8,,,,2024-04-06,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-06
A310973,"https://petharbor.com/detail.asp?ID=A310973&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=24&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310973&LOCATION=SNCR,monkey,Female,brown & black,rat,1 year,,S EXOTICS,False,True,1,,,,2024-04-06,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-06
A304736,"https://petharbor.com/detail.asp?ID=A304736&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=25&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A304736&LOCATION=SNCR,persimmon,Male,apricot,rat,"1 year, 4 months old",,S EXOTICS,False,False,1,1,,,2024-04-08,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-08
A304737,"https://petharbor.com/detail.asp?ID=A304737&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=25&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A304737&LOCATION=SNCR,dust ball,Male,gray,rat,"1 year, 4 months old",,S EXOTICS,False,False,1,1,,,2024-04-08,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-08
A310891,"https://petharbor.com/detail.asp?ID=A310891&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=25&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310891&LOCATION=SNCR,navabean,Male,white & lilac pt,shorthaired rabbit,,5.5,S H08,False,False,,,,,2024-04-03,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-08
A310951,"https://petharbor.com/detail.asp?ID=A310951&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=17&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310951&LOCATION=SNCR,nitro,,green,turtle and red-eared slider,,,S EXOTICS,,,,,,,2024-04-06,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-11
A311148,"https://petharbor.com/detail.asp?ID=A311148&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=17&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311148&LOCATION=SNCR,sgt pepper,Male,black,chicken,,,S BARN03,False,False,,,,,2024-04-13,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-13
A310128,"https://petharbor.com/detail.asp?ID=A310128&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=19&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310128&LOCATION=SNCR,muńeco,Male/Neutered,brown & white,horse and quarter horse,20 years old,,FOSTER,True,False,20,,,,2024-03-07,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-15
A311154,"https://petharbor.com/detail.asp?ID=A311154&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=19&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311154&LOCATION=SNCR,juliet,Female,cream,longhaired rabbit,1 year,4.9,S H05,False,True,1,,,,2024-04-13,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-15
A311288,"https://petharbor.com/detail.asp?ID=A311288&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=18&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311288&LOCATION=SNCR,suki,Female,blue,budgie,2 years,,S EXOTICS,False,True,2,,,,2024-04-18,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-18
A311290,"https://petharbor.com/detail.asp?ID=A311290&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=18&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311290&LOCATION=SNCR,gael,Male,gray,budgie,2 years,,S EXOTICS,False,False,2,,,,2024-04-18,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-18
A311202,"https://petharbor.com/detail.asp?ID=A311202&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=19&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311202&LOCATION=SNCR,dolly,Female,cream & white,shorthaired rabbit,,4.2,S H14,False,True,,,,,2024-04-16,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-21
A311411,"https://petharbor.com/detail.asp?ID=A311411&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=21&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311411&LOCATION=SNCR,trixie,Female,pink,guinea pig,6 months old,,S EXOTICS,False,True,,6,,,2024-04-22,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-22
A311412,"https://petharbor.com/detail.asp?ID=A311412&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=21&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311412&LOCATION=SNCR,pepper,Female,gray & black,guinea pig,6 months old,,S EXOTICS,False,True,,6,,,2024-04-22,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-22
A311342,"https://petharbor.com/detail.asp?ID=A311342&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=13&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311342&LOCATION=SNCR,abby,Male/Neutered,brown,shorthaired rabbit,3 years old,,S H18,True,False,3,,,,2024-04-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-30
A311343,"https://petharbor.com/detail.asp?ID=A311343&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=13&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311343&LOCATION=SNCR,thumper,Male/Neutered,gray,shorthaired rabbit,3 years old,,S H18,True,False,3,,,,2024-04-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-30
A311677,"https://petharbor.com/detail.asp?ID=A311677&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=19&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311677&LOCATION=SNCR,franklin,Male,white,mouse,7 months old,,S EXOTICS,False,False,,7,,,2024-04-30,"Do you have a soft spot for the littles in the world? Meet Franklin* a very petite  juvenille mouse that came into the shelter. He is inquistive, gentle and would make a  lovely little companion. He is very small right now- currently working on his size and would need an experienced person to handle him due to his delicate nature. Mice make excellent companions, they are clean, friendly and trainable! Prior to adoption, make sure you are brushed up on your *mouse ettiquite* and come see this adorable little fella!",2024-05-01
A311682,"https://petharbor.com/detail.asp?ID=A311682&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=19&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311682&LOCATION=SNCR,eggbert einstein,Male,red,chicken,"1 year, 7 months old",,S BARN04,False,False,1,1,,,2024-04-30,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-01
A311690,"https://petharbor.com/detail.asp?ID=A311690&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=19&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311690&LOCATION=SNCR,pea,Male,tricolor,guinea pig,,,S EXOTICS,False,False,,,,,2024-04-30,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-01
A311691,"https://petharbor.com/detail.asp?ID=A311691&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=19&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311691&LOCATION=SNCR,parsnip,Male,black & orange,guinea pig,,,S EXOTICS,False,False,,,,,2024-04-30,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-01
A311692,"https://petharbor.com/detail.asp?ID=A311692&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=19&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311692&LOCATION=SNCR,pimento,Male,black & orange,guinea pig,,,S EXOTICS,False,False,,,,,2024-04-30,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-01
A311737,"https://petharbor.com/detail.asp?ID=A311737&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=19&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311737&LOCATION=SNCR,flossie,Female,white,mouse,7 months old,,S EXOTICS,False,True,,7,,,2024-04-30,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-02
A311731,"https://petharbor.com/detail.asp?ID=A311731&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=16&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311731&LOCATION=SNCR,hope,Male,white & black,shorthaired rabbit,,3.3,S H07,False,False,,,,,2024-05-02,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-04
A311732,"https://petharbor.com/detail.asp?ID=A311732&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=16&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311732&LOCATION=SNCR,rose,Female,white & gray,shorthaired rabbit,,6.9,S H08,False,True,,,,,2024-05-02,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-04
A312019,"https://petharbor.com/detail.asp?ID=A312019&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=16&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312019&LOCATION=SNCR,cinammon,Female,chocolate,shorthaired rabbit,"1 year, 6 months old",5.25,S FER06,False,True,1,1,,,2024-05-09,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-11
A312163,"https://petharbor.com/detail.asp?ID=A312163&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=18&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312163&LOCATION=SNCR,tortilla,,brown,turtle,,2.6,S EXOTICS,,,,,,,2024-05-12,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-16
A312177,"https://petharbor.com/detail.asp?ID=A312177&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=18&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312177&LOCATION=SNCR, ,,green & yellow,lovebird,,,S EXOTICS,,,,,,,2024-05-13,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-16
A312199,"https://petharbor.com/detail.asp?ID=A312199&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=18&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312199&LOCATION=SNCR,tortellini,,brown,turtle,,,S EXOTICS,,,,,,,2024-05-14,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-19
A312304,"https://petharbor.com/detail.asp?ID=A312304&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=24&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312304&LOCATION=SNCR,latrell,Male,black,guinea pig,1 year,3.1,S FER07,False,False,1,,,,2024-05-17,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-24
A312305,"https://petharbor.com/detail.asp?ID=A312305&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=24&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312305&LOCATION=SNCR,job,Male,white & gold,guinea pig,1 year,2.9,S FER07,False,False,1,,,,2024-05-17,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-24
A312395,"https://petharbor.com/detail.asp?ID=A312395&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=24&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312395&LOCATION=SNCR,oreo,Female,white & black,guinea pig,3 years old,2.7,S FER13,False,True,3,,,,2024-05-22,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-24
A312396,"https://petharbor.com/detail.asp?ID=A312396&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=24&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312396&LOCATION=SNCR,smores,Female,tricolor,guinea pig,3 years old,2.4,S FER15,False,True,3,,,,2024-05-22,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-24
A312254,"https://petharbor.com/detail.asp?ID=A312254&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=25&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312254&LOCATION=SNCR,madame web,Female,tan & white,longhaired rabbit,7 weeks old,1.1,S RAB01,False,True,,,7,,2024-05-16,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-27
A312275,"https://petharbor.com/detail.asp?ID=A312275&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=25&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312275&LOCATION=SNCR,spider woman,Female,brown,shorthaired rabbit,7 weeks old,1.2,S RAB01,False,True,,,7,,2024-05-16,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-27
A312321,"https://petharbor.com/detail.asp?ID=A312321&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=25&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312321&LOCATION=SNCR,spider girl,Female,brown,longhaired rabbit,2 months old,,S RAB01,False,True,,2,,,2024-05-18,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-27
